record_id,clause_number,family,split,start_position,valid_tokens,padded_tokens,is_padded
FAR52_0023,52.204-6,204,train,1152,256,0,False
FAR52_0023,52.204-6,204,train,1280,256,0,False
FAR52_0023,52.204-6,204,train,1408,256,0,False
FAR52_0023,52.204-6,204,train,1536,256,0,False
FAR52_0023,52.204-6,204,train,1617,256,0,False
FAR52_0023,52.204-6,204,train,1664,209,47,True
FAR52_0023,52.204-6,204,train,1792,81,175,True
FAR52_0024,52.204-7,204,train,0,256,0,False
FAR52_0024,52.204-7,204,train,128,256,0,False
FAR52_0024,52.204-7,204,train,256,256,0,False
FAR52_0024,52.204-7,204,train,384,256,0,False
FAR52_0024,52.204-7,204,train,512,256,0,False
FAR52_0024,52.204-7,204,train,640,256,0,False
FAR52_0024,52.204-7,204,train,768,256,0,False
FAR52_0024,52.204-7,204,train,896,256,0,False
FAR52_0024,52.204-7,204,train,1024,256,0,False
FAR52_0024,52.204-7,204,train,1152,256,0,False
FAR52_0024,52.204-7,204,train,1280,256,0,False
FAR52_0024,52.204-7,204,train,1408,256,0,False
FAR52_0024,52.204-7,204,train,1536,256,0,False
FAR52_0024,52.204-7,204,train,1664,256,0,False
FAR52_0024,52.204-7,204,train,1792,256,0,False
FAR52_0024,52.204-7,204,train,1920,256,0,False
FAR52_0024,52.204-7,204,train,2048,256,0,False
FAR52_0024,52.204-7,204,train,2176,256,0,False
FAR52_0024,52.204-7,204,train,2304,256,0,False
FAR52_0024,52.204-7,204,train,2432,256,0,False
FAR52_0024,52.204-7,204,train,2560,256,0,False
FAR52_0024,52.204-7,204,train,2688,256,0,False
FAR52_0024,52.204-7,204,train,2816,256,0,False
FAR52_0024,52.204-7,204,train,2944,256,0,False
FAR52_0024,52.204-7,204,train,3072,256,0,False
FAR52_0024,52.204-7,204,train,3200,256,0,False
FAR52_0024,52.204-7,204,train,3328,256,0,False
FAR52_0024,52.204-7,204,train,3456,256,0,False
FAR52_0024,52.204-7,204,train,3584,256,0,False
FAR52_0024,52.204-7,204,train,3607,256,0,False
FAR52_0024,52.204-7,204,train,3712,151,105,True
FAR52_0024,52.204-7,204,train,3840,23,233,True
FAR52_0025,52.204-8,204,train,0,256,0,False
FAR52_0025,52.204-8,204,train,128,256,0,False
FAR52_0025,52.204-8,204,train,256,256,0,False
FAR52_0025,52.204-8,204,train,512,256,0,False
FAR52_0025,52.204-8,204,train,640,256,0,False
FAR52_0025,52.204-8,204,train,896,256,0,False
FAR52_0025,52.204-8,204,train,1024,256,0,False
FAR52_0025,52.204-8,204,train,1280,256,0,False
FAR52_0025,52.204-8,204,train,1408,256,0,False
FAR52_0025,52.204-8,204,train,1664,256,0,False
FAR52_0025,52.204-8,204,train,1792,256,0,False
FAR52_0025,52.204-8,204,train,1920,256,0,False
FAR52_0025,52.204-8,204,train,2176,256,0,False
FAR52_0025,52.204-8,204,train,2304,256,0,False
FAR52_0025,52.204-8,204,train,2560,256,0,False
FAR52_0025,52.204-8,204,train,2688,256,0,False
FAR52_0025,52.204-8,204,train,2944,256,0,False
FAR52_0025,52.204-8,204,train,3072,256,0,False
FAR52_0025,52.204-8,204,train,3328,256,0,False
FAR52_0025,52.204-8,204,train,3456,256,0,False
FAR52_0025,52.204-8,204,train,3584,256,0,False
FAR52_0025,52.204-8,204,train,3840,256,0,False
FAR52_0025,52.204-8,204,train,3968,256,0,False
FAR52_0025,52.204-8,204,train,4224,256,0,False
FAR52_0025,52.204-8,204,train,4352,256,0,False
FAR52_0025,52.204-8,204,train,4608,256,0,False
FAR52_0025,52.204-8,204,train,4736,256,0,False
FAR52_0025,52.204-8,204,train,4992,256,0,False
FAR52_0025,52.204-8,204,train,5120,256,0,False
FAR52_0025,52.204-8,204,train,5248,256,0,False
FAR52_0025,52.204-8,204,train,5504,256,0,False
FAR52_0025,52.204-8,204,train,5632,256,0,False
FAR52_0025,52.204-8,204,train,5888,256,0,False
FAR52_0025,52.204-8,204,train,6016,256,0,False
FAR52_0025,52.204-8,204,train,6272,256,0,False
FAR52_0025,52.204-8,204,train,6400,256,0,False
FAR52_0025,52.204-8,204,train,6656,256,0,False
FAR52_0025,52.204-8,204,train,6784,256,0,False
FAR52_0025,52.204-8,204,train,6912,256,0,False
FAR52_0025,52.204-8,204,train,7168,256,0,False
FAR52_0025,52.204-8,204,train,7296,256,0,False
FAR52_0025,52.204-8,204,train,7552,256,0,False
FAR52_0025,52.204-8,204,train,7680,256,0,False
FAR52_0025,52.204-8,204,train,7936,256,0,False
FAR52_0025,52.204-8,204,train,8064,256,0,False
FAR52_0025,52.204-8,204,train,8320,256,0,False
FAR52_0025,52.204-8,204,train,8448,256,0,False
FAR52_0025,52.204-8,204,train,8576,256,0,False
FAR52_0025,52.204-8,204,train,8832,256,0,False
FAR52_0025,52.204-8,204,train,8960,256,0,False
FAR52_0025,52.204-8,204,train,9216,256,0,False
FAR52_0025,52.204-8,204,train,9344,256,0,False
FAR52_0025,52.204-8,204,train,9600,256,0,False
FAR52_0025,52.204-8,204,train,9728,256,0,False
FAR52_0025,52.204-8,204,train,9984,256,0,False
FAR52_0025,52.204-8,204,train,10112,256,0,False
FAR52_0025,52.204-8,204,train,10240,256,0,False
FAR52_0025,52.204-8,204,train,10496,256,0,False
FAR52_0025,52.204-8,204,train,10624,256,0,False
FAR52_0025,52.204-8,204,train,10880,256,0,False
FAR52_0025,52.204-8,204,train,11008,256,0,False
FAR52_0025,52.204-8,204,train,11264,256,0,False
FAR52_0025,52.204-8,204,train,11335,256,0,False
FAR52_0025,52.204-8,204,train,11520,71,185,True
FAR52_0026,52.204-9,204,train,0,256,0,False
FAR52_0026,52.204-9,204,train,128,256,0,False
FAR52_0026,52.204-9,204,train,256,256,0,False
FAR52_0026,52.204-9,204,train,384,256,0,False
FAR52_0026,52.204-9,204,train,512,256,0,False
FAR52_0026,52.204-9,204,train,640,256,0,False
FAR52_0026,52.204-9,204,train,768,256,0,False
FAR52_0026,52.204-9,204,train,896,256,0,False
FAR52_0026,52.204-9,204,train,1024,256,0,False
FAR52_0026,52.204-9,204,train,1152,256,0,False
FAR52_0026,52.204-9,204,train,1280,256,0,False
FAR52_0026,52.204-9,204,train,1408,256,0,False
FAR52_0026,52.204-9,204,train,1422,256,0,False
FAR52_0026,52.204-9,204,train,1536,142,114,True
FAR52_0026,52.204-9,204,train,1664,14,242,True
FAR52_0027,52.204-10,204,train,0,256,0,False
FAR52_0027,52.204-10,204,train,128,256,0,False
FAR52_0027,52.204-10,204,train,256,256,0,False
FAR52_0027,52.204-10,204,train,384,256,0,False
FAR52_0027,52.204-10,204,train,512,256,0,False
FAR52_0027,52.204-10,204,train,640,256,0,False
FAR52_0027,52.204-10,204,train,768,256,0,False
FAR52_0027,52.204-10,204,train,896,256,0,False
FAR52_0027,52.204-10,204,train,1024,256,0,False
FAR52_0027,52.204-10,204,train,1152,256,0,False
FAR52_0027,52.204-10,204,train,1280,256,0,False
FAR52_0027,52.204-10,204,train,1408,256,0,False
FAR52_0027,52.204-10,204,train,1536,256,0,False
FAR52_0027,52.204-10,204,train,1792,256,0,False
FAR52_0027,52.204-10,204,train,1920,256,0,False
FAR52_0027,52.204-10,204,train,2048,256,0,False
FAR52_0027,52.204-10,204,train,2176,256,0,False
FAR52_0027,52.204-10,204,train,2304,256,0,False
FAR52_0027,52.204-10,204,train,2432,256,0,False
FAR52_0027,52.204-10,204,train,2560,256,0,False
FAR52_0027,52.204-10,204,train,2688,256,0,False
FAR52_0027,52.204-10,204,train,2816,256,0,False
FAR52_0027,52.204-10,204,train,2944,256,0,False
FAR52_0027,52.204-10,204,train,3072,256,0,False
FAR52_0027,52.204-10,204,train,3200,256,0,False
FAR52_0027,52.204-10,204,train,3328,256,0,False
FAR52_0027,52.204-10,204,train,3584,256,0,False
FAR52_0027,52.204-10,204,train,3712,256,0,False
FAR52_0027,52.204-10,204,train,3840,256,0,False
FAR52_0027,52.204-10,204,train,3968,256,0,False
FAR52_0027,52.204-10,204,train,4096,256,0,False
FAR52_0027,52.204-10,204,train,4224,256,0,False
FAR52_0027,52.204-10,204,train,4352,256,0,False
FAR52_0027,52.204-10,204,train,4480,256,0,False
FAR52_0027,52.204-10,204,train,4608,256,0,False
FAR52_0027,52.204-10,204,train,4736,256,0,False
FAR52_0027,52.204-10,204,train,4864,256,0,False
FAR52_0027,52.204-10,204,train,4992,256,0,False
FAR52_0027,52.204-10,204,train,5248,256,0,False
FAR52_0027,52.204-10,204,train,5376,256,0,False
FAR52_0027,52.204-10,204,train,5504,256,0,False
FAR52_0027,52.204-10,204,train,5632,256,0,False
FAR52_0027,52.204-10,204,train,5760,256,0,False
FAR52_0027,52.204-10,204,train,5888,256,0,False
FAR52_0027,52.204-10,204,train,6016,256,0,False
FAR52_0027,52.204-10,204,train,6144,256,0,False
FAR52_0027,52.204-10,204,train,6272,256,0,False
FAR52_0027,52.204-10,204,train,6400,256,0,False
FAR52_0027,52.204-10,204,train,6528,256,0,False
FAR52_0027,52.204-10,204,train,6656,256,0,False
FAR52_0027,52.204-10,204,train,6784,256,0,False
FAR52_0027,52.204-10,204,train,7040,256,0,False
FAR52_0027,52.204-10,204,train,7168,256,0,False
FAR52_0027,52.204-10,204,train,7296,256,0,False
FAR52_0027,52.204-10,204,train,7424,256,0,False
FAR52_0027,52.204-10,204,train,7552,256,0,False
FAR52_0027,52.204-10,204,train,7680,256,0,False
FAR52_0027,52.204-10,204,train,7808,256,0,False
FAR52_0027,52.204-10,204,train,7936,256,0,False
FAR52_0027,52.204-10,204,train,8064,256,0,False
FAR52_0027,52.204-10,204,train,8192,256,0,False
FAR52_0027,52.204-10,204,train,8320,256,0,False
FAR52_0027,52.204-10,204,train,8333,256,0,False
FAR52_0027,52.204-10,204,train,8576,13,243,True
FAR52_0028,52.204-12,204,train,0,256,0,False
FAR52_0028,52.204-12,204,train,128,256,0,False
FAR52_0028,52.204-12,204,train,256,256,0,False
FAR52_0028,52.204-12,204,train,384,256,0,False
FAR52_0028,52.204-12,204,train,512,256,0,False
FAR52_0028,52.204-12,204,train,640,256,0,False
FAR52_0028,52.204-12,204,train,723,256,0,False
FAR52_0028,52.204-12,204,train,768,211,45,True
FAR52_0028,52.204-12,204,train,896,83,173,True
FAR52_0029,52.204-13,204,test,0,256,0,False
FAR52_0029,52.204-13,204,test,128,256,0,False
FAR52_0029,52.204-13,204,test,256,256,0,False
FAR52_0029,52.204-13,204,test,384,256,0,False
FAR52_0029,52.204-13,204,test,512,256,0,False
FAR52_0029,52.204-13,204,test,640,256,0,False
FAR52_0029,52.204-13,204,test,768,256,0,False
FAR52_0029,52.204-13,204,test,896,256,0,False
FAR52_0029,52.204-13,204,test,1024,256,0,False
FAR52_0029,52.204-13,204,test,1152,256,0,False
FAR52_0029,52.204-13,204,test,1280,256,0,False
FAR52_0029,52.204-13,204,test,1408,256,0,False
FAR52_0029,52.204-13,204,test,1536,256,0,False
FAR52_0029,52.204-13,204,test,1664,256,0,False
FAR52_0029,52.204-13,204,test,1792,256,0,False
FAR52_0029,52.204-13,204,test,1920,256,0,False
FAR52_0029,52.204-13,204,test,2048,256,0,False
FAR52_0029,52.204-13,204,test,2176,256,0,False
FAR52_0029,52.204-13,204,test,2304,256,0,False
FAR52_0029,52.204-13,204,test,2432,256,0,False
FAR52_0029,52.204-13,204,test,2560,256,0,False
FAR52_0029,52.204-13,204,test,2688,256,0,False
FAR52_0029,52.204-13,204,test,2816,256,0,False
FAR52_0029,52.204-13,204,test,2944,256,0,False
FAR52_0029,52.204-13,204,test,3072,256,0,False
FAR52_0029,52.204-13,204,test,3200,256,0,False
FAR52_0029,52.204-13,204,test,3328,256,0,False
FAR52_0029,52.204-13,204,test,3456,256,0,False
FAR52_0029,52.204-13,204,test,3584,256,0,False
FAR52_0029,52.204-13,204,test,3712,256,0,False
FAR52_0029,52.204-13,204,test,3840,256,0,False
FAR52_0029,52.204-13,204,test,3968,256,0,False
FAR52_0029,52.204-13,204,test,4096,256,0,False
FAR52_0029,52.204-13,204,test,4224,256,0,False
FAR52_0029,52.204-13,204,test,4352,256,0,False
FAR52_0029,52.204-13,204,test,4480,256,0,False
FAR52_0029,52.204-13,204,test,4608,256,0,False
FAR52_0029,52.204-13,204,test,4736,256,0,False
FAR52_0029,52.204-13,204,test,4864,256,0,False
FAR52_0029,52.204-13,204,test,4992,256,0,False
FAR52_0029,52.204-13,204,test,5120,256,0,False
FAR52_0029,52.204-13,204,test,5248,256,0,False
FAR52_0029,52.204-13,204,test,5376,256,0,False
FAR52_0029,52.204-13,204,test,5504,256,0,False
FAR52_0029,52.204-13,204,test,5632,256,0,False
FAR52_0029,52.204-13,204,test,5727,256,0,False
FAR52_0029,52.204-13,204,test,5760,223,33,True
FAR52_0029,52.204-13,204,test,5888,95,161,True
FAR52_0030,52.204-14,204,train,0,256,0,False
FAR52_0030,52.204-14,204,train,128,256,0,False
FAR52_0030,52.204-14,204,train,256,256,0,False
FAR52_0030,52.204-14,204,train,384,256,0,False
FAR52_0030,52.204-14,204,train,512,256,0,False
FAR52_0030,52.204-14,204,train,640,256,0,False
FAR52_0030,52.204-14,204,train,768,256,0,False
FAR52_0030,52.204-14,204,train,896,256,0,False
FAR52_0030,52.204-14,204,train,1024,256,0,False
FAR52_0030,52.204-14,204,train,1152,256,0,False
FAR52_0030,52.204-14,204,train,1280,256,0,False
FAR52_0030,52.204-14,204,train,1408,256,0,False
FAR52_0030,52.204-14,204,train,1536,256,0,False
FAR52_0030,52.204-14,204,train,1664,256,0,False
FAR52_0030,52.204-14,204,train,1792,256,0,False
FAR52_0030,52.204-14,204,train,1920,256,0,False
FAR52_0030,52.204-14,204,train,2048,256,0,False
FAR52_0030,52.204-14,204,train,2176,256,0,False
FAR52_0030,52.204-14,204,train,2304,256,0,False
FAR52_0030,52.204-14,204,train,2432,256,0,False
FAR52_0030,52.204-14,204,train,2560,256,0,False
FAR52_0030,52.204-14,204,train,2649,256,0,False
FAR52_0030,52.204-14,204,train,2688,217,39,True
FAR52_0030,52.204-14,204,train,2816,89,167,True
FAR52_0031,52.204-15,204,train,0,256,0,False
FAR52_0031,52.204-15,204,train,128,256,0,False
FAR52_0031,52.204-15,204,train,256,256,0,False
FAR52_0031,52.204-15,204,train,384,256,0,False
FAR52_0031,52.204-15,204,train,512,256,0,False
FAR52_0031,52.204-15,204,train,640,256,0,False
FAR52_0031,52.204-15,204,train,768,256,0,False
FAR52_0031,52.204-15,204,train,896,256,0,False
FAR52_0031,52.204-15,204,train,1024,256,0,False
FAR52_0031,52.204-15,204,train,1152,256,0,False
FAR52_0031,52.204-15,204,train,1280,256,0,False
FAR52_0031,52.204-15,204,train,1408,256,0,False
FAR52_0031,52.204-15,204,train,1536,256,0,False
FAR52_0031,52.204-15,204,train,1664,256,0,False
FAR52_0031,52.204-15,204,train,1792,256,0,False
FAR52_0031,52.204-15,204,train,1920,256,0,False
FAR52_0031,52.204-15,204,train,2048,256,0,False
FAR52_0031,52.204-15,204,train,2176,256,0,False
FAR52_0031,52.204-15,204,train,2304,256,0,False
FAR52_0031,52.204-15,204,train,2432,256,0,False
FAR52_0031,52.204-15,204,train,2560,256,0,False
FAR52_0031,52.204-15,204,train,2688,256,0,False
FAR52_0031,52.204-15,204,train,2765,256,0,False
FAR52_0031,52.204-15,204,train,2816,205,51,True
FAR52_0031,52.204-15,204,train,2944,77,179,True
FAR52_0032,52.204-16,204,train,0,256,0,False
FAR52_0032,52.204-16,204,train,128,256,0,False
FAR52_0032,52.204-16,204,train,256,256,0,False
FAR52_0032,52.204-16,204,train,384,256,0,False
FAR52_0032,52.204-16,204,train,512,256,0,False
FAR52_0032,52.204-16,204,train,640,256,0,False
FAR52_0032,52.204-16,204,train,768,256,0,False
FAR52_0032,52.204-16,204,train,896,256,0,False
FAR52_0032,52.204-16,204,train,1024,256,0,False
FAR52_0032,52.204-16,204,train,1152,256,0,False
FAR52_0032,52.204-16,204,train,1280,256,0,False
FAR52_0032,52.204-16,204,train,1408,256,0,False
FAR52_0032,52.204-16,204,train,1536,256,0,False
FAR52_0032,52.204-16,204,train,1664,256,0,False
FAR52_0032,52.204-16,204,train,1792,256,0,False
FAR52_0032,52.204-16,204,train,1920,256,0,False
FAR52_0032,52.204-16,204,train,2048,256,0,False
FAR52_0032,52.204-16,204,train,2176,256,0,False
FAR52_0032,52.204-16,204,train,2304,256,0,False
FAR52_0032,52.204-16,204,train,2432,256,0,False
FAR52_0032,52.204-16,204,train,2560,256,0,False
FAR52_0032,52.204-16,204,train,2688,256,0,False
FAR52_0032,52.204-16,204,train,2816,256,0,False
FAR52_0032,52.204-16,204,train,2944,256,0,False
FAR52_0032,52.204-16,204,train,3072,256,0,False
FAR52_0032,52.204-16,204,train,3200,256,0,False
FAR52_0032,52.204-16,204,train,3328,256,0,False
FAR52_0032,52.204-16,204,train,3456,256,0,False
FAR52_0032,52.204-16,204,train,3584,256,0,False
FAR52_0032,52.204-16,204,train,3692,256,0,False
FAR52_0032,52.204-16,204,train,3712,236,20,True
FAR52_0032,52.204-16,204,train,3840,108,148,True
FAR52_0033,52.204-17,204,train,0,256,0,False
FAR52_0033,52.204-17,204,train,128,256,0,False
FAR52_0033,52.204-17,204,train,256,256,0,False
FAR52_0033,52.204-17,204,train,384,256,0,False
FAR52_0033,52.204-17,204,train,512,256,0,False
FAR52_0033,52.204-17,204,train,640,256,0,False
FAR52_0033,52.204-17,204,train,768,256,0,False
FAR52_0033,52.204-17,204,train,896,256,0,False
FAR52_0033,52.204-17,204,train,1024,256,0,False
FAR52_0033,52.204-17,204,train,1152,256,0,False
FAR52_0033,52.204-17,204,train,1280,256,0,False
FAR52_0033,52.204-17,204,train,1408,256,0,False
FAR52_0033,52.204-17,204,train,1536,256,0,False
FAR52_0033,52.204-17,204,train,1664,256,0,False
FAR52_0033,52.204-17,204,train,1792,256,0,False
FAR52_0033,52.204-17,204,train,1920,256,0,False
FAR52_0033,52.204-17,204,train,2048,256,0,False
FAR52_0033,52.204-17,204,train,2119,256,0,False
FAR52_0033,52.204-17,204,train,2176,199,57,True
FAR52_0033,52.204-17,204,train,2304,71,185,True
FAR52_0034,52.204-18,204,train,0,256,0,False
FAR52_0034,52.204-18,204,train,128,256,0,False
FAR52_0034,52.204-18,204,train,256,256,0,False
FAR52_0034,52.204-18,204,train,384,256,0,False
FAR52_0034,52.204-18,204,train,512,256,0,False
FAR52_0034,52.204-18,204,train,640,256,0,False
FAR52_0034,52.204-18,204,train,768,256,0,False
FAR52_0034,52.204-18,204,train,896,256,0,False
FAR52_0034,52.204-18,204,train,1024,256,0,False
FAR52_0034,52.204-18,204,train,1152,256,0,False
FAR52_0034,52.204-18,204,train,1280,256,0,False
FAR52_0034,52.204-18,204,train,1408,256,0,False
FAR52_0034,52.204-18,204,train,1536,256,0,False
FAR52_0034,52.204-18,204,train,1664,256,0,False
FAR52_0034,52.204-18,204,train,1792,256,0,False
FAR52_0034,52.204-18,204,train,1920,256,0,False
FAR52_0034,52.204-18,204,train,2048,256,0,False
FAR52_0034,52.204-18,204,train,2176,256,0,False
FAR52_0034,52.204-18,204,train,2304,256,0,False
FAR52_0034,52.204-18,204,train,2421,256,0,False
FAR52_0034,52.204-18,204,train,2432,245,11,True
FAR52_0034,52.204-18,204,train,2560,117,139,True
FAR52_0035,52.204-19,204,train,0,256,0,False
FAR52_0035,52.204-19,204,train,128,256,0,False
FAR52_0035,52.204-19,204,train,156,256,0,False
FAR52_0035,52.204-19,204,train,256,156,100,True
FAR52_0035,52.204-19,204,train,384,28,228,True
FAR52_0036,52.204-20,204,train,0,256,0,False
FAR52_0036,52.204-20,204,train,128,256,0,False
FAR52_0036,52.204-20,204,train,256,256,0,False
FAR52_0036,52.204-20,204,train,384,256,0,False
FAR52_0036,52.204-20,204,train,512,256,0,False
FAR52_0036,52.204-20,204,train,640,256,0,False
FAR52_0036,52.204-20,204,train,768,256,0,False
FAR52_0036,52.204-20,204,train,896,256,0,False
FAR52_0036,52.204-20,204,train,1024,256,0,False
FAR52_0036,52.204-20,204,train,1152,256,0,False
FAR52_0036,52.204-20,204,train,1280,256,0,False
FAR52_0036,52.204-20,204,train,1408,256,0,False
FAR52_0036,52.204-20,204,train,1536,256,0,False
FAR52_0036,52.204-20,204,train,1664,256,0,False
FAR52_0036,52.204-20,204,train,1719,256,0,False
FAR52_0036,52.204-20,204,train,1792,183,73,True
FAR52_0036,52.204-20,204,train,1920,55,201,True
FAR52_0037,52.204-21,204,train,0,256,0,False
FAR52_0037,52.204-21,204,train,128,256,0,False
FAR52_0037,52.204-21,204,train,256,256,0,False
FAR52_0037,52.204-21,204,train,384,256,0,False
FAR52_0037,52.204-21,204,train,512,256,0,False
FAR52_0037,52.204-21,204,train,640,256,0,False
FAR52_0037,52.204-21,204,train,768,256,0,False
FAR52_0037,52.204-21,204,train,896,256,0,False
FAR52_0037,52.204-21,204,train,1024,256,0,False
FAR52_0037,52.204-21,204,train,1152,256,0,False
FAR52_0037,52.204-21,204,train,1280,256,0,False
FAR52_0037,52.204-21,204,train,1408,256,0,False
FAR52_0037,52.204-21,204,train,1536,256,0,False
FAR52_0037,52.204-21,204,train,1664,256,0,False
FAR52_0037,52.204-21,204,train,1792,256,0,False
FAR52_0037,52.204-21,204,train,1920,256,0,False
FAR52_0037,52.204-21,204,train,2048,256,0,False
FAR52_0037,52.204-21,204,train,2176,256,0,False
FAR52_0037,52.204-21,204,train,2304,256,0,False
FAR52_0037,52.204-21,204,train,2432,256,0,False
FAR52_0037,52.204-21,204,train,2560,256,0,False
FAR52_0037,52.204-21,204,train,2688,256,0,False
FAR52_0037,52.204-21,204,train,2816,256,0,False
FAR52_0037,52.204-21,204,train,2944,256,0,False
FAR52_0037,52.204-21,204,train,3072,256,0,False
FAR52_0037,52.204-21,204,train,3200,256,0,False
FAR52_0037,52.204-21,204,train,3328,256,0,False
FAR52_0037,52.204-21,204,train,3456,256,0,False
FAR52_0037,52.204-21,204,train,3584,256,0,False
FAR52_0037,52.204-21,204,train,3712,256,0,False
FAR52_0037,52.204-21,204,train,3840,256,0,False
FAR52_0037,52.204-21,204,train,3968,256,0,False
FAR52_0037,52.204-21,204,train,4096,256,0,False
FAR52_0037,52.204-21,204,train,4167,256,0,False
FAR52_0037,52.204-21,204,train,4224,199,57,True
FAR52_0037,52.204-21,204,train,4352,71,185,True
FAR52_0038,52.204-22,204,test,0,256,0,False
FAR52_0038,52.204-22,204,test,128,256,0,False
FAR52_0038,52.204-22,204,test,256,256,0,False
FAR52_0038,52.204-22,204,test,384,256,0,False
FAR52_0038,52.204-22,204,test,512,256,0,False
FAR52_0038,52.204-22,204,test,640,256,0,False
FAR52_0038,52.204-22,204,test,768,256,0,False
FAR52_0038,52.204-22,204,test,861,256,0,False
